,series,episode_name,book,book_number,episode_number,character_name,dialogue
284,1,The Southern Air Temple,Water,1,3,Zhao,The Fire Lord's brother and son are welcome guests anytime. What brings you to my harbor?
285,1,The Southern Air Temple,Water,1,3,Iroh,Our ship is being repaired.
286,1,The Southern Air Temple,Water,1,3,Zhao,That's quite a bit of damage.
287,1,The Southern Air Temple,Water,1,3,Zuko,Yes. You wouldn't believe what happened. Uncle! Tell Commander Zhao what happened.
288,1,The Southern Air Temple,Water,1,3,Iroh,Yes. I will do that. It was incredible! What? Did we crash or something?
289,1,The Southern Air Temple,Water,1,3,Zuko,Yes! Right into ... an Earth Kingdom ship!
290,1,The Southern Air Temple,Water,1,3,Zhao,Really? You must regale me with all of the'' thrilling'' details. Join me for a drink?
291,1,The Southern Air Temple,Water,1,3,Zuko,"Sorry, but we have to go."
292,1,The Southern Air Temple,Water,1,3,Iroh,"Prince Zuko, show Commander Zhao your respect. We would be honored to join you. Do you have any ginseng tea? It's my favorite."
293,1,The Southern Air Temple,Water,1,3,Sokka,"Hey, stomach? Be quiet, all right? I'm'' trying'' to find us some food."
294,1,The Southern Air Temple,Water,1,3,Sokka,Hey! Who ate all of my blubbered seal jerky?!
295,1,The Southern Air Temple,Water,1,3,Aang,Oh. That was food? I used it to start the campfire last night. Sorry.
296,1,The Southern Air Temple,Water,1,3,Sokka,You ''what''?! No wonder the flames smelled so good.
297,1,The Southern Air Temple,Water,1,3,Aang,The Patola Mountain range! We're almost there!
298,1,The Southern Air Temple,Water,1,3,Katara,"Aang, before we get to the temple, I want to talk to you about the airbenders."
299,1,The Southern Air Temple,Water,1,3,Aang,What about 'em?
300,1,The Southern Air Temple,Water,1,3,Katara,"Well, I just want you to be prepared for what you might see. The Fire Nation is ruthless. They killed my mother, and they could have done the same to your people."
301,1,The Southern Air Temple,Water,1,3,Aang,"Just because no one has seen an airbender, doesn't mean the Fire Nation killed them all. They probably escaped!"
302,1,The Southern Air Temple,Water,1,3,Katara,I know it's hard to accept.
303,1,The Southern Air Temple,Water,1,3,Aang,"You don't understand, Katara. The only way to get to an airbender temple is on a flying bison, and I doubt the Fire Nation has any flying bison! Right, Appa?"
304,1,The Southern Air Temple,Water,1,3,Aang,Yip yip!
305,1,The Southern Air Temple,Water,1,3,Aang,There it is. The Southern Air Temple.
306,1,The Southern Air Temple,Water,1,3,Katara,"Aang, it's amazing!"
307,1,The Southern Air Temple,Water,1,3,Aang,"We're home, buddy! We're home."
308,1,The Southern Air Temple,Water,1,3,Zhao,"... And by the year's end, the Earth Kingdom capital will be under our rule. The Fire Lord will finally claim victory in this war."
309,1,The Southern Air Temple,Water,1,3,Zuko,"If my father thinks the rest of the world will follow him willingly, then he is a fool!"
310,1,The Southern Air Temple,Water,1,3,Zhao,"Two years at sea have done little to temper your tongue. So, how is your search for the Avatar going?"
311,1,The Southern Air Temple,Water,1,3,Iroh,"Eh.. My fault, entirely."
312,1,The Southern Air Temple,Water,1,3,Zuko,We haven't found him yet.
313,1,The Southern Air Temple,Water,1,3,Zhao,Did you really expect to? The Avatar ''died'' a hundred years ago. Along with the rest of the airbenders. Unless you have found some evidence that the Avatar is alive?
314,1,The Southern Air Temple,Water,1,3,Zuko,No. Nothing.
315,1,The Southern Air Temple,Water,1,3,Zhao,"Prince Zuko, the Avatar is the only one who can stop the Fire Nation from winning this war. If you have an ''ounce'' of loyalty left, you'll tell me what you found."
316,1,The Southern Air Temple,Water,1,3,Zuko,"I haven't found anything. It's like you said. The Avatar probably died a long time ago. Come on, Uncle, we're going."
317,1,The Southern Air Temple,Water,1,3,Soldier,"Commander Zhao, we interrogated the crew as you instructed. They confirmed Prince Zuko had the Avatar in custody, but let him escape."
318,1,The Southern Air Temple,Water,1,3,Zhao,"Now remind me, how, ''exactly'', was your ship damaged?"
319,1,The Southern Air Temple,Water,1,3,Sokka,So where do I get something to eat?
320,1,The Southern Air Temple,Water,1,3,Katara,"You're lucky enough to be one of the'' first'' outsiders to ''ever'' visit an airbender temple, and all you can think about is food?"
321,1,The Southern Air Temple,Water,1,3,Sokka,"I'm just a simple guy, with simple needs."
322,1,The Southern Air Temple,Water,1,3,Aang,"So that's where my friends and I would play airball, and over there is where the bison would sleep, and ..."
323,1,The Southern Air Temple,Water,1,3,Katara,What's wrong?
324,1,The Southern Air Temple,Water,1,3,Sokka,"So uh, this airball game. How do you play?"
325,1,The Southern Air Temple,Water,1,3,Aang,"Aang, seven! Sokka, zero!"
326,1,The Southern Air Temple,Water,1,3,Sokka,"Making him feel better is putting ''me'' in a world of hurt. Katara, check this out."
327,1,The Southern Air Temple,Water,1,3,Katara,Fire Nation.
328,1,The Southern Air Temple,Water,1,3,Sokka,We should tell him.
329,1,The Southern Air Temple,Water,1,3,Katara,Aang! There's something you need to see.
330,1,The Southern Air Temple,Water,1,3,Aang,Okay!
331,1,The Southern Air Temple,Water,1,3,Aang,What is it?
332,1,The Southern Air Temple,Water,1,3,Katara,Uh ... Just a new waterbending move I learned.
333,1,The Southern Air Temple,Water,1,3,Aang,"Nice one! But enough practicing, we have a whole temple to see!"
334,1,The Southern Air Temple,Water,1,3,Sokka,"You know, you can't protect him forever."
335,1,The Southern Air Temple,Water,1,3,Katara,"I can for Aang's sake. If he finds out that the Fire Nation invaded his home, he'll be devastated."
336,1,The Southern Air Temple,Water,1,3,Aang,Hey guys! I want you to meet somebody!
337,1,The Southern Air Temple,Water,1,3,Sokka,Who's that?
338,1,The Southern Air Temple,Water,1,3,Aang,Monk Gyatso! The greatest airbender in the world. He taught me everything I know.
339,1,The Southern Air Temple,Water,1,3,Gyatso,"But the true secret, is in the gooey center."
340,1,The Southern Air Temple,Water,1,3,Aang,Hmm ...
341,1,The Southern Air Temple,Water,1,3,Gyatso,"My ancient cake-making technique isn't the only thing on your mind, is it, Aang?"
342,1,The Southern Air Temple,Water,1,3,Aang,"This whole Avatar thing, m-maybe the monks made a mistake."
343,1,The Southern Air Temple,Water,1,3,Gyatso,"The only mistake they made was telling you before you turned sixteen, but we can't concern ourselves with what was. We must act on what is."
344,1,The Southern Air Temple,Water,1,3,Aang,But Gyatso? How do I know if I'm ready for this?
345,1,The Southern Air Temple,Water,1,3,Gyatso,"Your questions will be answered when you're old enough to enter the air temple sanctuary. Inside, you will meet someone who will guide you on your journey."
346,1,The Southern Air Temple,Water,1,3,Aang,Who is it?
347,1,The Southern Air Temple,Water,1,3,Gyatso,"When you are ready, he will reveal himself to you. Now, are you going to help me with these cakes, or not?"
348,1,The Southern Air Temple,Water,1,3,Aang,All right.
349,1,The Southern Air Temple,Water,1,3,Gyatso,One. Two. Three!
350,1,The Southern Air Temple,Water,1,3,Gyatso,"Your aim has improved greatly, my young pupil."
351,1,The Southern Air Temple,Water,1,3,Katara,You must miss him.
352,1,The Southern Air Temple,Water,1,3,Aang,Yeah.
353,1,The Southern Air Temple,Water,1,3,Katara,Where are you going?
354,1,The Southern Air Temple,Water,1,3,Aang,The air temple sanctuary. There's someone I'm ready to meet.
355,1,The Southern Air Temple,Water,1,3,Katara,"But Aang, no one could have survived in there for a hundred years."
356,1,The Southern Air Temple,Water,1,3,Aang,It's not impossible. I survived in the iceberg for that long.
357,1,The Southern Air Temple,Water,1,3,Katara,Good point.
358,1,The Southern Air Temple,Water,1,3,Aang,"Katara, whoever's in there might help figure out this Avatar thing!"
359,1,The Southern Air Temple,Water,1,3,Sokka,And whoever's in there might have a medley of delicious cured meats!
360,1,The Southern Air Temple,Water,1,3,Sokka,I don't suppose you have a key?
361,1,The Southern Air Temple,Water,1,3,Aang,"The key, Sokka, is airbending."
362,1,The Southern Air Temple,Water,1,3,Aang,Hello? Anyone home?
363,1,The Southern Air Temple,Water,1,3,Zhao,So a twelve-year-old boy bested you and your firebenders. You're more pathetic than I thought.
364,1,The Southern Air Temple,Water,1,3,Zuko,"I underestimated him ''once'', but it will ''not'' happen again!"
365,1,The Southern Air Temple,Water,1,3,Zhao,"No, it will not. Because you won't have a second chance."
366,1,The Southern Air Temple,Water,1,3,Zuko,"Commander Zhao, I've been hunting the Avatar for two years and I -"
367,1,The Southern Air Temple,Water,1,3,Zhao,And you failed! Capturing the Avatar is too important to leave in a teenager's hands. He's mine now.
368,1,The Southern Air Temple,Water,1,3,Zhao,Keep them here.
369,1,The Southern Air Temple,Water,1,3,Iroh,"More tea, please."
370,1,The Southern Air Temple,Water,1,3,Sokka,Statues? That's it? Where's the meat?
371,1,The Southern Air Temple,Water,1,3,Katara,Who are all these people?
372,1,The Southern Air Temple,Water,1,3,Aang,I'm not sure. But it feels like I know them somehow. Look! That one's an airbender.
373,1,The Southern Air Temple,Water,1,3,Katara,"And this one's a waterbender. They're lined up in a pattern: air, water, earth and fire."
374,1,The Southern Air Temple,Water,1,3,Aang,That's the Avatar Cycle.
375,1,The Southern Air Temple,Water,1,3,Katara,"Of course. They're Avatars. All these people are your past lives, Aang."
376,1,The Southern Air Temple,Water,1,3,Aang,Wow! There are so many!
377,1,The Southern Air Temple,Water,1,3,Sokka,"Past lives? Katara, you really believe in that stuff?"
378,1,The Southern Air Temple,Water,1,3,Katara,"It's true. When the Avatar dies, he's reincarnated into the next nation in the cycle."
379,1,The Southern Air Temple,Water,1,3,Katara,Aang! Snap out of it!
380,1,The Southern Air Temple,Water,1,3,Aang,Huh?
381,1,The Southern Air Temple,Water,1,3,Katara,Who is that?
382,1,The Southern Air Temple,Water,1,3,Aang,"That's Avatar Roku, the Avatar before me."
383,1,The Southern Air Temple,Water,1,3,Sokka,You were a firebender? No wonder I didn't trust you when we first met.
384,1,The Southern Air Temple,Water,1,3,Katara,There's no writing. How do you know his name?
385,1,The Southern Air Temple,Water,1,3,Aang,I'm not sure. I just know it somehow.
386,1,The Southern Air Temple,Water,1,3,Sokka,You just couldn't get any weirder.
387,1,The Southern Air Temple,Water,1,3,Sokka,Firebender. Nobody make a sound.
388,1,The Southern Air Temple,Water,1,3,Katara,You're making a sound!
389,1,The Southern Air Temple,Water,1,3,Aang and Sokka,Shhhh!
390,1,The Southern Air Temple,Water,1,3,Sokka,That firebender won't know what hit him.
391,1,The Southern Air Temple,Water,1,3,Aang,Lemur!
392,1,The Southern Air Temple,Water,1,3,Sokka,Dinner!
393,1,The Southern Air Temple,Water,1,3,Aang,Don't listen to him. You're going to be my new pet.
394,1,The Southern Air Temple,Water,1,3,Sokka,Not if I get him first!
395,1,The Southern Air Temple,Water,1,3,Sokka,I want to eat you!
396,1,The Southern Air Temple,Water,1,3,Sokka,Hey! No fair!
397,1,The Southern Air Temple,Water,1,3,Zhao,"My search party is ready. Once I'm out to sea, my guards will escort you back to your ship and you'll be free to go."
398,1,The Southern Air Temple,Water,1,3,Zuko,Why? Are you worried I'm going to try and stop you?
399,1,The Southern Air Temple,Water,1,3,Zhao,You? Stop me? Impossible.
400,1,The Southern Air Temple,Water,1,3,Zuko,"Don't underestimate me, Zhao! I will capture the Avatar before you!"
401,1,The Southern Air Temple,Water,1,3,Zhao,"You can't compete with me. I have hundreds of war ships under my command and you? You're just a banished prince. No home, no allies. Your own father doesn't even want you."
402,1,The Southern Air Temple,Water,1,3,Zuko,"You're wrong! Once I deliver the Avatar to my father, he will welcome me home with honor, and restore my rightful place on the throne!"
403,1,The Southern Air Temple,Water,1,3,Zhao,"If your father really wanted you home, he would have let you return by now, Avatar or no Avatar. But in his eyes you are a failure and a disgrace to the Fire Nation."
404,1,The Southern Air Temple,Water,1,3,Zuko,That's not true.
405,1,The Southern Air Temple,Water,1,3,Zhao,You have the scar to prove it.
406,1,The Southern Air Temple,Water,1,3,Zuko,Maybe you'd like one to match!
407,1,The Southern Air Temple,Water,1,3,Zhao,Is that a challenge?
408,1,The Southern Air Temple,Water,1,3,Zuko,An Agni Kai. At sunset.
409,1,The Southern Air Temple,Water,1,3,Zhao,Very well. It's a shame your father won't be here to watch me humiliate you. I guess your uncle will do.
410,1,The Southern Air Temple,Water,1,3,Iroh,"Prince Zuko, have you forgotten what happened last time you dueled a master?"
411,1,The Southern Air Temple,Water,1,3,Zuko,I will never forget.
412,1,The Southern Air Temple,Water,1,3,Aang,"Hey! Come back! Come on out, little lemur! That hungry guy won't bother you anymore."
413,1,The Southern Air Temple,Water,1,3,Aang,Firebenders? They were here?
414,1,The Southern Air Temple,Water,1,3,Aang,Gyatso.
415,1,The Southern Air Temple,Water,1,3,Sokka,"Hey, Aang! You find my dinner yet? Aang, I wasn't ''really'' going to eat the lemur, okay? Oh, man. Come on, Aang. Everything will be all right. Let's get out of here."
416,1,The Southern Air Temple,Water,1,3,Katara,Aang!
417,1,The Southern Air Temple,Water,1,3,Fire Sage,Send word to the Fire Lord immediately! The Avatar has returned!
418,1,The Southern Air Temple,Water,1,3,Sokka,Aang! Come on! Snap out of it!
419,1,The Southern Air Temple,Water,1,3,Sokka,Aaaaahh!
420,1,The Southern Air Temple,Water,1,3,Katara,What happened?
421,1,The Southern Air Temple,Water,1,3,Sokka,He found out firebenders killed Gyatso!
422,1,The Southern Air Temple,Water,1,3,Katara,Oh no! It's his Avatar Spirit! He must have triggered it! I'm going to try and calm him down!
423,1,The Southern Air Temple,Water,1,3,Sokka,"Well, do it! Before he blows us off the mountain!"
424,1,The Southern Air Temple,Water,1,3,Iroh,"Remember your firebending basics, Prince Zuko. They are your greatest weapons."
425,1,The Southern Air Temple,Water,1,3,Zuko,I refuse to let him win.
426,1,The Southern Air Temple,Water,1,3,Zhao,This will be over quickly.
427,1,The Southern Air Temple,Water,1,3,Iroh,"Basics, Zuko! Break his root!"
428,1,The Southern Air Temple,Water,1,3,Zhao,Do it!
429,1,The Southern Air Temple,Water,1,3,Zhao,That's it? Your father raised a coward.
430,1,The Southern Air Temple,Water,1,3,Zuko,"Next time you get in my way, I promise, I won't hold back."
431,1,The Southern Air Temple,Water,1,3,Iroh,"No, Prince Zuko. Do not taint your victory. So this is how the great Commander Zhao acts in defeat? Disgraceful. Even in exile, my nephew is more honorable than you. Thanks again for the tea. It was delicious."
432,1,The Southern Air Temple,Water,1,3,Zuko,"Did you really mean that, Uncle?"
433,1,The Southern Air Temple,Water,1,3,Iroh,Of course. I told you ginseng tea is my favorite.
434,1,The Southern Air Temple,Water,1,3,Sokka,Katara and I aren't going to let anything happen to you. Promise.
435,1,The Southern Air Temple,Water,1,3,Aang,I'm sorry.
436,1,The Southern Air Temple,Water,1,3,Katara,It's okay. It wasn't your fault.
437,1,The Southern Air Temple,Water,1,3,Aang,"But you were right. And if the firebenders found this temple, that means they found the other ones, too. I really am the last airbender."
438,1,The Southern Air Temple,Water,1,3,Katara,Everything's packed. You ready to go?
439,1,The Southern Air Temple,Water,1,3,Aang,How is Roku supposed to help me if I can't talk to him?
440,1,The Southern Air Temple,Water,1,3,Katara,Maybe you'll find a way.
441,1,The Southern Air Temple,Water,1,3,Aang,Looks like you made a new friend Sokka!
442,1,The Southern Air Temple,Water,1,3,Sokka,Can't talk! Must eat!
443,1,The Southern Air Temple,Water,1,3,Aang,"Hey, little guy!"
444,1,The Southern Air Temple,Water,1,3,Katara,What are you going to name him?
445,1,The Southern Air Temple,Water,1,3,Aang,Momo.
446,1,The Warriors of Kyoshi,Water,1,4,Zuko,"The only reason you should be interrupting me, is if you have news about the Avatar."
